region,topic,progress,title,text,simplified_text
campania,Regolamento d'uso degli impianti sportivi,2,ART. 2,"Gli impianti sportivi comunali di interesse cittadino, cosiddetti storici sono gestiti dal Dipartimento Educazione e Cultura, Servizio Gestione Grandi Impianti Sportivi. - Gli impianti sportivi a scala circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Le destinazioni e le concessioni d'uso degli impianti sportivi comunali sono determinate dal Servizio GG.II.SS. e vistate dall'Assessore al ramo, nell'ambito degli indirizzi programmatici stabiliti per le diverse discipline sportive, e alle condizioni previste dal presente Regolamento e con le tariffe deliberate dal Consiglio Comunale. La Giunta Comunale può deliberare la concessione gratuita degli Impianti per manifestazioni di particolare interesse pubblico e senza scopo di lucro. I Consigli Circoscrizionali possono utilizzare gli impianti sportivi, cosiddetti storici, insistenti sul proprio territorio, o, in assenza, quelli limitrofi, purché le manifestazioni rientrino in un programma di rilevante interesse circoscrizionale, compatibile con la destinazione d'uso dell'impianto, e, preventivamente, concordato con l'Assessore al ramo. In tale caso l'utilizzo è da intendersi a titolo gratuito, previa approvazione della Giunta Comunale.

Nei giorni di Sabato e Domenica tutti gli impianti di dimensioni regolamentari sono destinati prevalentemente allo svolgimento di campionati e di manifestazioni.","Gli impianti sportivi comunali storici, che sono di interesse per la città, sono gestiti dal Dipartimento Educazione e Cultura, nel Servizio Gestione Grandi Impianti Sportivi. Gli impianti sportivi a livello circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Il Servizio GG.II.SS. decide le destinazioni e le concessioni d'uso degli impianti sportivi comunali. Queste decisioni vengono approvate dall'Assessore competente, seguendo le linee guida stabilite per le diverse discipline sportive e rispettando le condizioni del Regolamento e le tariffe decise dal Consiglio Comunale. La Giunta Comunale può anche concedere gratuitamente gli impianti per eventi di particolare interesse pubblico e senza scopo di lucro. 

I Consigli Circoscrizionali possono utilizzare gli impianti sportivi storici nel loro territorio o, se non disponibili, quelli vicini. Tuttavia, le manifestazioni devono rientrare in un programma di rilevante interesse per la circoscrizione, essere compatibili con l'uso dell'impianto e concordate in anticipo con l'Assessore competente. In questo caso, l'uso è gratuito, previa approvazione della Giunta Comunale.

Nei giorni di sabato e domenica, tutti gli impianti di dimensioni regolamentari sono principalmente riservati per campionati e manifestazioni."
campania,Regolamento d'uso degli impianti sportivi,3,ART. 3,"Fermo restando le tariffe fissate con deliberazione consiliare n.44 del 28/2/97 nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline ed i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.","Le tariffe stabilite con la delibera consiliare n. 44 del 28 febbraio 1997 rimangono valide. Inoltre, si riconoscono come categoria privilegiata gli atleti che praticano sport a livello agonistico. I loro nomi saranno forniti dalle Federazioni, con l'approvazione del CONI. Per questa categoria, non si applica alcuna tariffa."
campania,Regolamento d'uso degli impianti sportivi,4,ART. 13,"Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli Atleti o iscritti a Società ed Associazioni se non accompagnati da un Allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un Docente o da Personale Ausiliario della Scuola, appositamente incaricati dal Direttore Didattico o dal Preside.","Non sarà permesso l'accesso all'impianto nei seguenti casi:

- Gli atleti o i membri di società e associazioni non possono entrare se non sono accompagnati da un allenatore con un tesserino federale valido.
- Gli studenti non possono accedere durante i periodi e le fasce orarie indicate nell'articolo 3 del Capo II, se non sono accompagnati da almeno un docente o da un membro del personale ausiliario della scuola, che deve essere incaricato dal direttore didattico o dal preside."
campania,Regolamento d'uso degli impianti sportivi,5,ART. 16,"I Concessionari degli impianti, quali le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc.. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.","I concessionari degli impianti, come le società e le associazioni, sono responsabili verso il Comune per i danni che causano agli impianti, agli attrezzi, agli accessori e agli arredi. Il controllo di questa responsabilità spetta al Responsabile dell'impianto. 

Entro 5 giorni, il concessionario deve ripristinare i luoghi danneggiati a proprie spese. Se non lo fa, l'Amministrazione Comunale provvederà al ripristino e il concessionario dovrà pagare per i lavori nella mensilità successiva.

Inoltre, i concessionari sono responsabili verso il Comune per qualsiasi danno a persone o cose causato dal pubblico durante le manifestazioni, le gare o le esibizioni che organizzano."
campania,Regolamento d'uso degli impianti sportivi,6,ART. 17,"L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.","L'uso dell'impianto sportivo, delle attrezzature, dei locali e degli accessori avviene a rischio di chi pratica attività sportive. Il Comune non è responsabile per eventuali incidenti o danni. 

La società, l'ente o l'associazione deve assicurare i propri atleti che utilizzano l'impianto. In questo modo, il Comune è sollevato da ogni responsabilità per incidenti o danni che potrebbero subire. Il concessionario deve presentare una dichiarazione che attesti di aver rispettato questo obbligo.

I concessionari devono tenere il Comune di Napoli indenne da tutti i danni, diretti o indiretti, che potrebbero verificarsi a persone o cose in relazione all'uso dell'impianto."
lazio,Regolamento degli Asili Nido,1,Art. 1 Il nido,"Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza l'assegnazione al nido avviene sulla base della temporanea dimora.","Il nido, chiamato anche asilo nido, accoglie i bambini da tre mesi a tre anni che vivono nel Comune di Roma. Possono iscriversi i bambini che abitano nella zona del nido o che hanno un genitore che lavora lì.

Secondo il principio di continuità educativa:
- I bambini che compiono tre anni entro il 31 dicembre si iscriveranno alla scuola dell'infanzia e inizieranno a frequentarla all'inizio dell'anno scolastico.
- I bambini che compiono tre anni dopo il 31 dicembre continueranno a frequentare il nido fino alla fine dell'anno.

I bambini con disabilità hanno diritto di accesso ai nidi comunali.

Per i bambini apolidi, nomadi o stranieri senza residenza, l'iscrizione al nido avviene in base alla loro temporanea dimora."
lazio,Regolamento degli Asili Nido,2,Art. 5 Ammissione,"Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione debbono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età, dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno ove si determini la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.","I genitori del bambino e le donne in gravidanza al settimo mese possono fare domanda per i nidi della Circoscrizione.

Le domande devono essere presentate in Circoscrizione entro il 20 maggio. Questo avviene dopo che il Dirigente Circoscrizionale pubblica un avviso entro il 30 marzo.

Il Comitato di gestione deve creare le graduatorie per fasce di età entro il 10 giugno. Le graduatorie, compresa quella unica per i bambini in lista d'attesa, devono essere approvate da chi è competente secondo il Regolamento sul Decentramento Amministrativo.

Se una graduatoria per i medi o per i grandi si esaurisce, si può coprire i posti disponibili attingendo dall'altra graduatoria, compatibilmente con l'organizzazione del servizio.

L'utente può presentare ricorso entro il 20 giugno. Il Direttore educativo esamina il ricorso, sentito il parere del Presidente del Comitato di gestione, entro il 30 giugno.

Le graduatorie stabilite determinano l'ingresso nelle singole strutture e contribuiscono a formare la graduatoria unica circoscrizionale per gli utenti in attesa. Questa graduatoria viene utilizzata per l'ingresso durante l'anno, se ci sono posti disponibili, mantenendo l'opzione per l'utente.

Se entro il 31 dicembre il Direttore educativo trova nuovi posti disponibili a causa dell'esaurimento della graduatoria unica circoscrizionale, richiede agli Organi Circoscrizionali di attivare le procedure per un nuovo bando e accogliere nuove domande di iscrizione."
lazio,Regolamento degli Asili Nido,3,Art. 6 Criteri per le graduatorie,"Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi.
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.","Per garantire una valutazione uniforme a livello cittadino, le graduatorie saranno create in base ai punteggi stabiliti dalla Ripartizione competente, seguendo queste priorità:

- Bambini con handicap certificato dalle UU.SS.LL.
- Bambini che vivono in famiglie con situazioni socio-ambientali segnalate o documentate dai servizi sociali, che possono danneggiare il loro sviluppo psicofisico.
- Bambini di madri nubili lavoratrici, padri celibi lavoratori, vedove/i, o che provengono da famiglie separate, dove il bambino vive con un solo genitore o è orfano di entrambi.
- Bambini che vivono con un solo genitore.
- Bambini i cui genitori lavorano entrambi.
- Bambini gemelli.

Inoltre, saranno favoriti i bambini che appartengono a famiglie con redditi più bassi, documentati.

Per i bambini in situazioni di emergenza sociale, segnalati dai servizi sociali o dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente della Circoscrizione può ammetterli al nido anche oltre le scadenze indicate nell'articolo 5. Se ci sono provvedimenti dell'Autorità di Giustizia Minorile, si seguirà quanto stabilito e il bambino sarà ammesso immediatamente al nido, superando del 15% la capienza.

Allo stesso modo, i bambini con handicap che non sono stati inseriti nella graduatoria entro i termini di legge saranno ammessi immediatamente al nido, sempre superando del 15% la capienza."
lazio,Regolamento degli Asili Nido,4,Art. 8 Assenza e decadenza,"Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano, sempre, la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto, la copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.","Se un utente è assente per più di 5 giorni consecutivi, deve presentare un certificato medico al momento del rientro al nido.

Se un bambino è assente per più di 10 giorni consecutivi senza una giustificazione scritta, nonostante i solleciti, perderà il posto. Anche per assenze inferiori a 10 giorni, se si ripetono e raggiungono un totale di 20 giorni in un trimestre, è richiesta una giustificazione scritta. In questi casi, il Comitato di gestione propone la decadenza, che viene decisa dal Direttore educativo con un atto ufficiale. 

Il Coordinatore educativo, insieme al Direttore educativo, deve organizzare la copertura dei posti vacanti, sia per rinuncia che per decadenza, entro dieci giorni dalla vacanza. La decisione finale spetta al Direttore educativo."
lombardia,Regolamento per la Qualità dell'Aria,1,Articolo 1 – Oggetto e obiettivi,"In considerazione del ricorrente superamento dei limiti normativi di concentrazione del particolato atmosferico, degli ossidi di azoto e, più in generale, del deterioramento della qualità dell'aria della Città di Milano, il presente Regolamento introduce, nel rispetto dei principi dell'ordinamento delle autonomie locali, limitazioni alle attività che generano emissioni atmosferiche, nell'ottica di salvaguardia della qualità dell'aria e di risparmio energetico ovvero di contenimento del degrado ambientale, in ottemperanza a quanto previsto dall'Art.3-ter Parte I Dlgs 152/2006 (Testo Unico Ambiente): ""La tutela dell'ambiente e degli ecosistemi naturali e del patrimonio culturale deve essere garantita da tutti gli enti pubblici e privati e dalle persone fisiche e giuridiche pubbliche o private, mediante una adeguata azione che sia informata ai principi della precauzione, dell'azione preventiva, della correzione, in via prioritaria alla fonte, dei danni causati all'ambiente, nonché al principio ""chi inquina paga"" che, ai sensi dell'articolo 174, comma 2, del Trattato delle unioni europee, regolano la politica della comunità in materia ambientale.""

Il presente Regolamento è approvato in forza dell'articolo 7 del D.lgs. n. 267/2000 e s.m.i. il quale stabilisce che ""nel rispetto dei principi fissati dalla legge e dello statuto, il comune e la provincia adottano regolamenti nelle materie di propria competenza (...)"", nonché del successivo articolo 50, comma 7-ter, in cui viene specificato che ""nelle materie di cui al comma 5, secondo periodo (situazioni di grave incuria o degrado del territorio, dell'ambiente e del patrimonio culturale o di pregiudizio del decoro e della vivibilità urbana), i comuni possono adottare regolamenti"".

Le norme qui contenute si conformano alle disposizioni generali di legge e ai provvedimenti deliberativi di applicazione delle stesse e si coordinano con le specifiche disposizioni dei vigenti regolamenti comunali.","A causa del superamento dei limiti di inquinamento dell'aria a Milano, questo Regolamento introduce delle restrizioni sulle attività che producono emissioni. L'obiettivo è proteggere la qualità dell'aria e risparmiare energia, seguendo le norme ambientali.

Secondo l'Art. 3-ter del Dlgs 152/2006, tutti, enti pubblici e privati, devono garantire la protezione dell'ambiente e degli ecosistemi. Questo deve avvenire attraverso azioni preventive e correttive, dando priorità alla fonte dei danni. Inoltre, si applica il principio ""chi inquina paga"", come stabilito dal Trattato delle unioni europee.

Questo Regolamento è approvato in base all'articolo 7 del D.lgs. n. 267/2000, che permette ai comuni e alle province di adottare regolamenti nelle loro aree di competenza. Inoltre, l'articolo 50, comma 7-ter, consente ai comuni di adottare regolamenti in situazioni di degrado del territorio e dell'ambiente.

Le norme di questo Regolamento seguono le leggi e i provvedimenti esistenti e si integrano con i regolamenti comunali attuali."
lombardia,Regolamento per la Qualità dell'Aria,2,Articolo 2 - Aree di intervento,"In relazione agli obiettivi di cui all'art.1 il Regolamento interviene nei seguenti modi:
- favorisce il rinnovo degli impianti di riscaldamento ad uso civile, laddove alimentati con combustibili caratterizzati da elevate emissioni atmosferiche, al fine di abbattere le polveri da questi generate;
- introduce azioni volte al contenimento della dispersione energetica, ovvero al contenimento delle emissioni di CO2, per esercizi commerciali, pubblici esercizi ed edifici aperti al pubblico;
- favorisce il rinnovo dei generatori di corrente, laddove alimentati con combustibili caratterizzati da elevate emissioni atmosferiche, utilizzati precipuamente presso attività commerciali svolte su area pubblica;
- introduce misure precauzionali per la conduzione dei cantieri di lavoro in città, nell'ottica di contenimento delle polveri generate a scala locale;
- dispone prescrizioni in tema di divieto di fumo e di combustioni all'aperto;
- favorisce la diffusione sul territorio comunale di infrastrutture di ricarica elettrica, in linea con i provvedimenti viabilistici vigenti.","Il Regolamento, in relazione agli obiettivi dell'articolo 1, agisce nei seguenti modi:

- Promuove il rinnovo degli impianti di riscaldamento per uso civile che utilizzano combustibili con alte emissioni, per ridurre le polveri generate.
- Introduce azioni per ridurre la dispersione energetica e le emissioni di CO2 negli esercizi commerciali, nei pubblici esercizi e negli edifici aperti al pubblico.
- Favorisce il rinnovo dei generatori di corrente che usano combustibili con alte emissioni, soprattutto nelle attività commerciali su area pubblica.
- Introduce misure precauzionali per la gestione dei cantieri di lavoro in città, per limitare le polveri a livello locale.
- Stabilisce divieti di fumo e di combustioni all'aperto.
- Promuove la creazione di infrastrutture di ricarica elettrica nel comune, in accordo con le norme viabilistiche attuali."
lombardia,Regolamento per la Qualità dell'Aria,3,Articolo 5 - Chiusura delle porte per esercizi commerciali e pubblici esercizi,"Per gli esercizi commerciali, i pubblici esercizi e gli edifici aperti al pubblico nei quali sia attivo un impianto di climatizzazione invernale o estiva, di qualsiasi potenza termica nominale, è fatto obbligo, a far data dal 1 gennaio 2022, di tenere isolato il locale climatizzato; conseguentemente non è ammessa l'apertura costante dei varchi di accesso del pubblico verso i locali interni. In alternativa alle ordinarie porte, sono ammessi dispositivi di ingresso che garantiscono comunque l'isolamento termico degli ambienti (a titolo esemplificativo: porte a bussola) e dispositivi a barriera d'aria.

I dispositivi a barriera d'aria, di cui al comma 1 del presente articolo, devono rispettare i seguenti requisiti:
- devono essere installati a regola d'arte;
- il relativo flusso d'aria non deve essere riscaldato tramite resistenza elettrica;
- devono garantire che la larghezza della barriera d'aria risulti non inferiore alla larghezza dell'apertura dell'esercizio commerciale verso l'esterno;
- devono essere progettati per garantire una velocità del flusso d'aria al suolo (determinata conformemente alle norme tecniche vigenti) non inferiore a 2 m/s.

Sono sottratti all'obbligo di cui al comma 1 gli esercizi i cui accessi prospettano su spazi comuni di distribuzione separati dall'esterno e climatizzati.

Nel caso di dispositivi a barriera d'aria già installati alla data di entrata in vigore del presente regolamento e non conformi alle caratteristiche di cui al comma 2 del presente articolo, essi devono essere opportunamente adeguati o dismessi entro e non oltre il 1 giugno 2022.","Dal 1 gennaio 2022, gli esercizi commerciali, i pubblici esercizi e gli edifici aperti al pubblico con impianti di climatizzazione devono mantenere isolati i locali climatizzati. Non è permesso tenere aperti i varchi di accesso al pubblico verso i locali interni. In alternativa alle normali porte, si possono usare dispositivi di ingresso che garantiscono l'isolamento termico, come le porte a bussola e i dispositivi a barriera d'aria.

I dispositivi a barriera d'aria devono rispettare questi requisiti:
- Devono essere installati correttamente.
- Non devono riscaldare il flusso d'aria con resistenze elettriche.
- La larghezza della barriera d'aria deve essere almeno uguale a quella dell'apertura dell'esercizio commerciale verso l'esterno.
- Devono garantire una velocità del flusso d'aria al suolo di almeno 2 m/s, secondo le norme tecniche vigenti.

Sono esentati da questo obbligo gli esercizi con accessi che si affacciano su spazi comuni climatizzati e separati dall'esterno.

Se i dispositivi a barriera d'aria sono già installati e non rispettano i requisiti sopra indicati, devono essere adeguati o rimossi entro il 1 giugno 2022."
lombardia,Regolamento per la Qualità dell'Aria,4,Articolo 6 - Commercio su aree pubbliche,"A far data dal 1 gennaio 2022, per le attività di commercio su aree pubbliche, diverse dalle attività di cui al comma 2, è fatto divieto di utilizzare generatori di corrente (gruppi elettrogeni) dotati di motore a combustione interna.

A far data dal 1 ottobre 2022, per le attività di commercio o somministrazione di generi alimentari su aree pubbliche che necessitano di sistemi per la conservazione, la refrigerazione o la cottura degli alimenti, è fatto divieto di utilizzare le seguenti fattispecie di generatori di corrente (gruppi elettrogeni) dotati di motore a combustione interna:
- alimentati a gasolio;
- alimentati a miscela benzina/olio con motore a due tempi.
Per i generatori di corrente deve essere presente pertinente documentazione tecnica comprovante la tipologia del motore o del carburante utilizzato.

In caso di autoveicoli attrezzati ad uso negozio che fanno uso di generatori di corrente vigono le seguenti regole:
- se i generatori di corrente sono integrati all'autoveicolo, gli obblighi di cui al comma 2 decorrono a far data dal 1 ottobre 2028;
- in caso di generatori esterni agli autoveicoli si applicano gli obblighi e le scadenze cui al comma 2.

A far data dal 1 gennaio 2022, per i concessionari delle attività di commercio su aree pubbliche extramercato con posteggio (così come individuati all'art. 21 del Regolamento per la disciplina del commercio su aree pubbliche del Comune di Milano), che operano nella medesima località per almeno quattro giorni settimanali, è fatto divieto di utilizzare impianti autonomi di erogazione di energia elettrica sostitutivi dell'allacciamento alla rete elettrica. Gli adempimenti necessari all'allacciamento alla rete elettrica, nonché i relativi oneri economici sono a carico dei suddetti concessionari.","Dal 1 gennaio 2022, chi svolge attività di commercio su aree pubbliche non può usare generatori di corrente (gruppi elettrogeni) con motore a combustione interna, tranne per alcune eccezioni.

Dal 1 ottobre 2022, chi vende o somministra cibi su aree pubbliche e ha bisogno di sistemi per conservare, refrigerare o cuocere gli alimenti non può usare i seguenti tipi di generatori di corrente:
- quelli alimentati a gasolio;
- quelli alimentati a miscela benzina/olio con motore a due tempi.

È necessario avere la documentazione tecnica che dimostri il tipo di motore o carburante usato per i generatori di corrente.

Per gli autoveicoli attrezzati come negozi che usano generatori di corrente, ci sono queste regole:
- se i generatori sono integrati nell'autoveicolo, le regole del comma 2 iniziano a valere dal 1 ottobre 2028;
- se i generatori sono esterni all'autoveicolo, si applicano le regole e le scadenze del comma 2.

Dal 1 gennaio 2022, i concessionari che svolgono attività di commercio su aree pubbliche extramercato con posteggio (come indicato nell'art. 21 del Regolamento per il commercio su aree pubbliche del Comune di Milano) e che operano nella stessa località per almeno quattro giorni alla settimana non possono usare impianti autonomi di energia elettrica al posto dell'allacciamento alla rete elettrica. I concessionari devono occuparsi degli adempimenti e dei costi per l'allacciamento alla rete elettrica."
lombardia,Regolamento per la Qualità dell'Aria,5,Articolo 12 - Attività di vigilanza,L'Amministrazione Comunale esercita le proprie funzioni di vigilanza al fine di assicurare la corretta osservanza del presente Regolamento all'interno del territorio del Comune di Milano. L'esercizio di tale attività è affidato al Corpo della Polizia Locale.,Il Comune di Milano controlla che il Regolamento venga rispettato nel suo territorio. Questa attività è svolta dalla Polizia Locale.
lombardia,Regolamento per la Qualità dell'Aria,6,Articolo 13 - Sanzioni,"Salvo che il fatto sia previsto dalla legge come reato, alle violazioni delle disposizioni contenute nel presente Regolamento si applicano, nelle forme e con le modalità previste dalla Legge 24 novembre 1981 n.689, le sanzioni amministrative elencate nella tabella riportata nell'Allegato A, che costituisce parte integrante del presente Regolamento, e, per quanto non previsto della suddetta tabella, le disposizioni dell'art. 7 bis del D.lgs. 18 agosto 2000 n. 267.","Se un fatto non è considerato reato dalla legge, le violazioni delle regole di questo Regolamento possono comportare sanzioni amministrative. Queste sanzioni sono indicate nella tabella dell'Allegato A, che fa parte di questo Regolamento. Per le violazioni non specificate nella tabella, si applicano le norme dell'articolo 7 bis del Decreto Legislativo 18 agosto 2000 n. 267."
