region,topic,progress,title,text,simplified_text
campania,Regolamento d'uso degli impianti sportivi,3,ART. 3,"Fermo restando le tariffe fissate con deliberazione consiliare n.44 del 28/2/97 nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline ed i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.","Le tariffe stabilite con la deliberazione consiliare n.44 del 28/2/97 e la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale rimangono invariate. Tuttavia, gli atleti che praticano attività agonistica in diverse discipline sono considerati una categoria privilegiata. Le Federazioni, con l'approvazione del CONI, indicheranno i nomi di questi atleti. Per loro, la tariffa non si applica."
campania,Regolamento d'uso degli impianti sportivi,4,ART. 13,"Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli Atleti o iscritti a Società ed Associazioni se non accompagnati da un Allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un Docente o da Personale Ausiliario della Scuola, appositamente incaricati dal Direttore Didattico o dal Preside.","Non sarà permesso entrare nell'impianto:
- agli atleti o ai membri di società e associazioni, se non sono accompagnati da un allenatore con un tesserino federale valido;
- agli studenti, nei periodi e orari indicati nell'articolo 3 Capo II, se non sono accompagnati da almeno un docente o da personale ausiliario della scuola, incaricati dal direttore didattico o dal preside."
campania,Regolamento d'uso degli impianti sportivi,5,ART. 16,"I Concessionari degli impianti, quali le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc.. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.","I gestori degli impianti, come le società e le associazioni, sono responsabili insieme al Comune per eventuali danni che causano agli impianti, agli attrezzi, agli accessori e agli arredi. Il Responsabile dell'impianto controlla questi aspetti. Se ci sono danni, il gestore deve riparare tutto a sue spese entro 5 giorni. Se non lo fa, il Comune si occuperà delle riparazioni e il gestore dovrà pagare i costi il mese successivo.

Inoltre, i gestori sono responsabili verso il Comune per qualsiasi danno a persone o cose causato dal pubblico durante eventi, gare o esibizioni che organizzano."
campania,Regolamento d'uso degli impianti sportivi,6,ART. 17,"L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.","Chi utilizza l'Impianto Sportivo, le attrezzature, i locali e gli accessori lo fa a proprio rischio. Il Comune non è responsabile per eventuali incidenti o danni. La Società, l'Ente o l'Associazione deve assicurare i propri atleti che usano l'impianto, così da liberare il Comune da ogni responsabilità. Il Concessionario deve fornire una dichiarazione che dimostri di aver rispettato questo obbligo.

I Concessionari devono garantire che il Comune di Napoli non sia ritenuto responsabile per danni a persone o cose, sia diretti che indiretti, legati all'uso dell'impianto."
lazio,Regolamento degli Asili Nido,1,Art. 1 Il nido,"Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza l'assegnazione al nido avviene sulla base della temporanea dimora.","Il nido, prima chiamato asilo nido, accoglie i bambini tra i tre mesi e i tre anni che vivono nel Comune di Roma. Possono frequentare il nido i bambini che abitano nella zona del nido o che hanno un genitore che lavora lì. Secondo il principio di continuità educativa:
- i bambini che compiono tre anni entro il 31 dicembre andranno alla scuola dell'infanzia dall'inizio dell'anno scolastico;
- i bambini che compiono tre anni dopo il 31 dicembre resteranno al nido fino alla fine dell'anno.

I bambini con disabilità hanno pieno diritto di accesso ai nidi comunali.

Per i bambini apolidi, nomadi o stranieri senza residenza, l'assegnazione al nido si basa sul luogo in cui vivono temporaneamente."
lazio,Regolamento degli Asili Nido,2,Art. 5 Ammissione,"Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione debbono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età, dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno ove si determini la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.","I genitori dei bambini e le donne incinte al settimo mese possono fare domanda per iscrivere i loro figli ai nidi della Circoscrizione.

Devono presentare le domande di iscrizione in Circoscrizione entro il 20 maggio, dopo che il Dirigente Circoscrizionale ha pubblicato un avviso pubblico entro il 30 marzo.

Il Comitato di gestione deve preparare le graduatorie per fasce di età entro il 10 giugno. Le graduatorie, comprese quelle dei bambini in lista d'attesa, devono essere approvate da persone competenti secondo le regole del Regolamento sul Decentramento Amministrativo.

Se una delle graduatorie per i bambini medi o grandi si esaurisce, si può coprire i posti disponibili usando l'altra graduatoria, se l'organizzazione del servizio lo permette.

Gli utenti possono fare ricorso entro il 20 giugno. Il Direttore educativo, dopo aver ascoltato il parere del Presidente del Comitato di gestione, deve esaminare il ricorso entro il 30 giugno.

Le graduatorie stabiliscono chi entra nelle strutture e formano una graduatoria unica per chi è in attesa. Questa graduatoria viene usata per l'ingresso durante l'anno se ci sono posti disponibili, rispettando la scelta dell'utente.

Se entro il 31 dicembre il Direttore educativo trova nuovi posti disponibili perché la graduatoria unica è esaurita, chiede agli Organi Circoscrizionali di avviare le procedure per un nuovo bando e accogliere nuove domande di iscrizione."
lazio,Regolamento degli Asili Nido,3,Art. 6 Criteri per le graduatorie,"Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi.
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.","Per garantire una valutazione uniforme a livello cittadino, le graduatorie saranno create in base ai punteggi stabiliti dalla Ripartizione competente, seguendo queste priorità:

1. Bambini con disabilità certificata dalle UU.SS.LL.
2. Bambini con situazioni familiari difficili, segnalate o documentate dai servizi sociali, che possono compromettere il loro sviluppo psicofisico.
3. Bambini con madre nubile lavoratrice, padre celibe lavoratore, vedova/o, o provenienti da famiglie separate, dove vivono con un solo genitore o sono orfani di entrambi.
4. Bambini che vivono con un solo genitore.
5. Bambini con entrambi i genitori lavoratori.
6. Bambini gemelli.

Avranno priorità anche i bambini di famiglie con redditi più bassi, documentati.

Per i bambini in situazioni di emergenza sociale, segnalati dai servizi sociali o dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente della Circoscrizione può ammetterli al nido anche oltre le date indicate nell'articolo 5. Se ci sono provvedimenti dell'Autorità di Giustizia Minorile, si seguiranno le indicazioni del provvedimento e il bambino sarà ammesso immediatamente al nido, fino al 15% in più della capienza.

Allo stesso modo, per i bambini con disabilità non inseriti in graduatoria nei termini di legge, il Direttore educativo può ammetterli immediatamente al nido, sempre entro il 15% in più della capienza."
lazio,Regolamento degli Asili Nido,4,Art. 8 Assenza e decadenza,"Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano, sempre, la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto, la copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.","Se un bambino è assente per più di 5 giorni consecutivi, i genitori devono presentare un certificato medico quando il bambino torna al nido.

Se un bambino è assente per più di 10 giorni consecutivi senza giustificazione scritta, anche dopo un sollecito, perde il posto al nido. I genitori devono giustificare anche le assenze inferiori a 10 giorni se queste si ripetono per un totale di 20 giorni in un trimestre. In questi casi, il Comitato di gestione propone la decadenza del posto e il Direttore educativo la conferma con un atto ufficiale. Il Coordinatore educativo, insieme al Direttore educativo, deve coprire i posti vacanti entro dieci giorni dalla loro disponibilità, e il Direttore educativo dispone la copertura."
lombardia,Regolamento per la Qualità dell'Aria,1,Articolo 1 – Oggetto e obiettivi,"In considerazione del ricorrente superamento dei limiti normativi di concentrazione del particolato atmosferico, degli ossidi di azoto e, più in generale, del deterioramento della qualità dell'aria della Città di Milano, il presente Regolamento introduce, nel rispetto dei principi dell'ordinamento delle autonomie locali, limitazioni alle attività che generano emissioni atmosferiche, nell'ottica di salvaguardia della qualità dell'aria e di risparmio energetico ovvero di contenimento del degrado ambientale, in ottemperanza a quanto previsto dall'Art.3-ter Parte I Dlgs 152/2006 (Testo Unico Ambiente): ""La tutela dell'ambiente e degli ecosistemi naturali e del patrimonio culturale deve essere garantita da tutti gli enti pubblici e privati e dalle persone fisiche e giuridiche pubbliche o private, mediante una adeguata azione che sia informata ai principi della precauzione, dell'azione preventiva, della correzione, in via prioritaria alla fonte, dei danni causati all'ambiente, nonché al principio ""chi inquina paga"" che, ai sensi dell'articolo 174, comma 2, del Trattato delle unioni europee, regolano la politica della comunità in materia ambientale.""

Il presente Regolamento è approvato in forza dell'articolo 7 del D.lgs. n. 267/2000 e s.m.i. il quale stabilisce che ""nel rispetto dei principi fissati dalla legge e dello statuto, il comune e la provincia adottano regolamenti nelle materie di propria competenza (...)"", nonché del successivo articolo 50, comma 7-ter, in cui viene specificato che ""nelle materie di cui al comma 5, secondo periodo (situazioni di grave incuria o degrado del territorio, dell'ambiente e del patrimonio culturale o di pregiudizio del decoro e della vivibilità urbana), i comuni possono adottare regolamenti"".

Le norme qui contenute si conformano alle disposizioni generali di legge e ai provvedimenti deliberativi di applicazione delle stesse e si coordinano con le specifiche disposizioni dei vigenti regolamenti comunali.","A causa del frequente superamento dei limiti di inquinamento dell'aria a Milano, questo Regolamento introduce delle limitazioni per le attività che producono emissioni nell'aria. L'obiettivo è proteggere la qualità dell'aria e risparmiare energia, riducendo il degrado ambientale. Questo è in linea con l'Articolo 3-ter del Decreto Legislativo 152/2006, che dice che tutti devono proteggere l'ambiente e il patrimonio culturale, seguendo i principi di precauzione, prevenzione, correzione dei danni all'origine e ""chi inquina paga"", come stabilito dal Trattato dell'Unione Europea.

Il Regolamento è approvato secondo l'articolo 7 del Decreto Legislativo n. 267/2000, che permette ai comuni e alle province di adottare regolamenti nelle loro aree di competenza. Inoltre, l'articolo 50, comma 7-ter, specifica che i comuni possono adottare regolamenti in caso di degrado del territorio, dell'ambiente e del patrimonio culturale, o per migliorare il decoro e la vivibilità urbana.

Le norme di questo Regolamento rispettano le leggi generali e si coordinano con i regolamenti comunali esistenti."
lombardia,Regolamento per la Qualità dell'Aria,2,Articolo 2 - Aree di intervento,"In relazione agli obiettivi di cui all'art.1 il Regolamento interviene nei seguenti modi:
- favorisce il rinnovo degli impianti di riscaldamento ad uso civile, laddove alimentati con combustibili caratterizzati da elevate emissioni atmosferiche, al fine di abbattere le polveri da questi generate;
- introduce azioni volte al contenimento della dispersione energetica, ovvero al contenimento delle emissioni di CO2, per esercizi commerciali, pubblici esercizi ed edifici aperti al pubblico;
- favorisce il rinnovo dei generatori di corrente, laddove alimentati con combustibili caratterizzati da elevate emissioni atmosferiche, utilizzati precipuamente presso attività commerciali svolte su area pubblica;
- introduce misure precauzionali per la conduzione dei cantieri di lavoro in città, nell'ottica di contenimento delle polveri generate a scala locale;
- dispone prescrizioni in tema di divieto di fumo e di combustioni all'aperto;
- favorisce la diffusione sul territorio comunale di infrastrutture di ricarica elettrica, in linea con i provvedimenti viabilistici vigenti.","Il Regolamento, per raggiungere gli obiettivi dell'articolo 1, agisce nei seguenti modi:

- Promuove la sostituzione degli impianti di riscaldamento domestico che usano combustibili con alte emissioni, per ridurre le polveri prodotte.
- Introduce misure per ridurre la dispersione energetica e le emissioni di CO2 nei negozi, nei locali pubblici e negli edifici aperti al pubblico.
- Incoraggia la sostituzione dei generatori di corrente che usano combustibili con alte emissioni, specialmente per le attività commerciali su suolo pubblico.
- Stabilisce misure per ridurre le polveri nei cantieri cittadini.
- Impone divieti sul fumo e sulle combustioni all'aperto.
- Supporta la diffusione di stazioni di ricarica elettrica nel comune, in accordo con le norme di viabilità esistenti."
lombardia,Regolamento per la Qualità dell'Aria,3,Articolo 5 - Chiusura delle porte per esercizi commerciali e pubblici esercizi,"Per gli esercizi commerciali, i pubblici esercizi e gli edifici aperti al pubblico nei quali sia attivo un impianto di climatizzazione invernale o estiva, di qualsiasi potenza termica nominale, è fatto obbligo, a far data dal 1 gennaio 2022, di tenere isolato il locale climatizzato; conseguentemente non è ammessa l'apertura costante dei varchi di accesso del pubblico verso i locali interni. In alternativa alle ordinarie porte, sono ammessi dispositivi di ingresso che garantiscono comunque l'isolamento termico degli ambienti (a titolo esemplificativo: porte a bussola) e dispositivi a barriera d'aria.

I dispositivi a barriera d'aria, di cui al comma 1 del presente articolo, devono rispettare i seguenti requisiti:
- devono essere installati a regola d'arte;
- il relativo flusso d'aria non deve essere riscaldato tramite resistenza elettrica;
- devono garantire che la larghezza della barriera d'aria risulti non inferiore alla larghezza dell'apertura dell'esercizio commerciale verso l'esterno;
- devono essere progettati per garantire una velocità del flusso d'aria al suolo (determinata conformemente alle norme tecniche vigenti) non inferiore a 2 m/s.

Sono sottratti all'obbligo di cui al comma 1 gli esercizi i cui accessi prospettano su spazi comuni di distribuzione separati dall'esterno e climatizzati.

Nel caso di dispositivi a barriera d'aria già installati alla data di entrata in vigore del presente regolamento e non conformi alle caratteristiche di cui al comma 2 del presente articolo, essi devono essere opportunamente adeguati o dismessi entro e non oltre il 1 giugno 2022.","Dal 1 gennaio 2022, i negozi, i locali pubblici e gli edifici aperti al pubblico con impianti di climatizzazione devono tenere chiusi i locali climatizzati. Non si possono lasciare aperte le porte d'ingresso verso l'interno. Si possono usare porte speciali che mantengono l'isolamento termico, come le porte a bussola, o dispositivi a barriera d'aria.

Le barriere d'aria devono rispettare queste regole:
- Devono essere installate correttamente.
- Non devono riscaldare l'aria con resistenze elettriche.
- La barriera d'aria deve essere larga almeno quanto l'apertura del negozio.
- Devono garantire una velocità dell'aria al suolo di almeno 2 m/s, secondo le norme tecniche.

I negozi con ingressi che danno su spazi comuni chiusi e climatizzati non devono rispettare questo obbligo.

Se le barriere d'aria erano già installate prima dell'entrata in vigore di queste regole e non rispettano i requisiti, devono essere sistemate o rimosse entro il 1 giugno 2022."
lombardia,Regolamento per la Qualità dell'Aria,4,Articolo 6 - Commercio su aree pubbliche,"A far data dal 1 gennaio 2022, per le attività di commercio su aree pubbliche, diverse dalle attività di cui al comma 2, è fatto divieto di utilizzare generatori di corrente (gruppi elettrogeni) dotati di motore a combustione interna.

A far data dal 1 ottobre 2022, per le attività di commercio o somministrazione di generi alimentari su aree pubbliche che necessitano di sistemi per la conservazione, la refrigerazione o la cottura degli alimenti, è fatto divieto di utilizzare le seguenti fattispecie di generatori di corrente (gruppi elettrogeni) dotati di motore a combustione interna:
- alimentati a gasolio;
- alimentati a miscela benzina/olio con motore a due tempi.
Per i generatori di corrente deve essere presente pertinente documentazione tecnica comprovante la tipologia del motore o del carburante utilizzato.

In caso di autoveicoli attrezzati ad uso negozio che fanno uso di generatori di corrente vigono le seguenti regole:
- se i generatori di corrente sono integrati all'autoveicolo, gli obblighi di cui al comma 2 decorrono a far data dal 1 ottobre 2028;
- in caso di generatori esterni agli autoveicoli si applicano gli obblighi e le scadenze cui al comma 2.

A far data dal 1 gennaio 2022, per i concessionari delle attività di commercio su aree pubbliche extramercato con posteggio (così come individuati all'art. 21 del Regolamento per la disciplina del commercio su aree pubbliche del Comune di Milano), che operano nella medesima località per almeno quattro giorni settimanali, è fatto divieto di utilizzare impianti autonomi di erogazione di energia elettrica sostitutivi dell'allacciamento alla rete elettrica. Gli adempimenti necessari all'allacciamento alla rete elettrica, nonché i relativi oneri economici sono a carico dei suddetti concessionari.","Dal 1 gennaio 2022, chi fa commercio su aree pubbliche non può usare generatori di corrente con motore a combustione interna, tranne per le attività specificate nel comma 2.

Dal 1 ottobre 2022, chi vende o somministra cibo su aree pubbliche e ha bisogno di sistemi per conservare, refrigerare o cuocere il cibo, non può usare generatori di corrente con motore a combustione interna alimentati a gasolio o a miscela benzina/olio con motore a due tempi. È necessario avere documentazione tecnica che dimostri il tipo di motore o carburante usato.

Per i veicoli attrezzati come negozi che usano generatori di corrente, valgono queste regole:
- Se i generatori sono integrati nel veicolo, le regole del comma 2 si applicano dal 1 ottobre 2028.
- Se i generatori sono esterni al veicolo, si applicano le regole e le scadenze del comma 2.

Dal 1 gennaio 2022, i concessionari che fanno commercio su aree pubbliche fuori mercato con posteggio a Milano, e che lavorano nella stessa località per almeno quattro giorni a settimana, non possono usare impianti autonomi di energia elettrica al posto dell'allacciamento alla rete elettrica. Devono occuparsi e pagare per l'allacciamento alla rete elettrica."
lombardia,Regolamento per la Qualità dell'Aria,5,Articolo 12 - Attività di vigilanza,L'Amministrazione Comunale esercita le proprie funzioni di vigilanza al fine di assicurare la corretta osservanza del presente Regolamento all'interno del territorio del Comune di Milano. L'esercizio di tale attività è affidato al Corpo della Polizia Locale.,Il Comune di Milano controlla che il Regolamento sia rispettato nel suo territorio. La Polizia Locale si occupa di questo controllo.
lombardia,Regolamento per la Qualità dell'Aria,6,Articolo 13 - Sanzioni,"Salvo che il fatto sia previsto dalla legge come reato, alle violazioni delle disposizioni contenute nel presente Regolamento si applicano, nelle forme e con le modalità previste dalla Legge 24 novembre 1981 n.689, le sanzioni amministrative elencate nella tabella riportata nell'Allegato A, che costituisce parte integrante del presente Regolamento, e, per quanto non previsto della suddetta tabella, le disposizioni dell'art. 7 bis del D.lgs. 18 agosto 2000 n. 267.","Se la legge non considera il fatto un reato, chi viola le regole di questo Regolamento riceverà le sanzioni amministrative indicate nella tabella dell'Allegato A. Questo Allegato fa parte del Regolamento. Le sanzioni saranno applicate seguendo le modalità della Legge del 24 novembre 1981 n.689. Se la tabella non prevede qualcosa, si seguiranno le regole dell'articolo 7 bis del Decreto Legislativo del 18 agosto 2000 n. 267."
molise,Regolamento Edilizio e Norme Techiche di Attuazione,1,Art. 7 - Opere soggette ad autorizzazione,"Le seguenti opere, permanenti, semipermanenti o in precario sia pubbliche che private sono soggette ad autorizzazione:
- lottizzazione di aree a scopo edificatorio;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni, ricostruzioni anche parziali;
- modifiche e riattamenti dell'aspetto esterno dei fabbricati;
- modifiche nell'ubicazione di costruzioni trasferibili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinte, cancellate, recinzioni, prospicienti spazi di uso pubblico, chioschi permanenti e provvisori;
- scavi, rinterri, muri di sostegno e rilevati in genere, quando modificano in misura notevole lo stato dei luoghi, fognature, acquedotto;
- cappelle, edicole e monumenti funerari in genere;
- abbattimento di alberi in zone destinate dal P.R.G. a parchi e giardini privati ed in complessi alberati di valore ambientale;
- aperture e modifiche di accessi privati sulle fronti stradali e su aree pubbliche;
- costruzione o trasformazione di vetrine, collocamento di insegne, mostre, cartelli od affissi pubblicitari od indicatori, lumi, memorie, monumenti, costruzione di tettorie, pensiline, verande o tende all'esterno di edifici, anche provvisorie, in luoghi pubblici aperti o prospettanti luoghi pubblici;
- esecuzione di manutenzione straordinaria, qualora comporti installazioni di ponteggi o scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., sia da parte di privati che di società concessionaria, nei suoli pubblici e privati e negli esterni di edifici esistenti;
- rivestimenti, decorazioni, e tinteggiatura di edifici.

Quando le opere siano da eseguirsi per ordine dell'autorità giudiziaria, si dovrà fare esplicita menzione nella domanda di licenza, precisando gli estremi della sentenza e riportando integralmente la parte del dispositivo precisante le opere ordinate.

Nessuna modificazione o riduzione potrà apportarsi in corso di lavoro, alle opere autorizzate, prima di averne chiesta ed ottenuta licenza, equivalendo ciò ad esecuzione abusiva di opere edilizie ai sensi del succitato articolo 31 della Legge urbanistica.","Le seguenti opere, che siano permanenti, semipermanenti o temporanee, sia pubbliche che private, richiedono un'autorizzazione:

- suddivisione di aree per costruire edifici;
- opere di urbanizzazione;
- nuove costruzioni;
- ampliamenti, sopraelevazioni e ricostruzioni, anche parziali;
- modifiche e adattamenti dell'aspetto esterno degli edifici;
- spostamenti di costruzioni mobili;
- demolizioni;
- costruzione, restauro, modifiche, demolizione e ricostruzione di muri di cinta, cancellate, recinzioni, chioschi permanenti e temporanei che si affacciano su spazi pubblici;
- scavi, riempimenti, muri di sostegno e terrapieni che cambiano significativamente lo stato dei luoghi, fognature, acquedotti;
- cappelle, edicole e monumenti funerari;
- abbattimento di alberi in aree destinate a parchi e giardini privati o in complessi alberati di valore ambientale secondo il Piano Regolatore Generale (P.R.G.);
- aperture e modifiche di accessi privati su strade e aree pubbliche;
- costruzione o modifica di vetrine, installazione di insegne, cartelli pubblicitari, luci, monumenti, tettoie, pensiline, verande o tende all'esterno di edifici, anche temporanee, in luoghi pubblici o che si affacciano su luoghi pubblici;
- manutenzione straordinaria che richiede ponteggi, scale mobili o ponti volanti;
- installazione di condutture elettriche, telefoniche, di gas, fognature, ecc., da parte di privati o società concessionarie, su suoli pubblici e privati e sugli esterni di edifici esistenti;
- rivestimenti, decorazioni e tinteggiatura di edifici.

Se le opere devono essere eseguite per ordine dell'autorità giudiziaria, bisogna indicarlo chiaramente nella domanda di licenza, specificando i dettagli della sentenza e riportando la parte che ordina le opere.

Non si possono fare modifiche o riduzioni alle opere autorizzate durante i lavori senza aver prima richiesto e ottenuto una nuova licenza. Farlo equivale a eseguire opere edilizie abusive secondo l'articolo 31 della Legge urbanistica."
